,description,address1,address2,zip_code,city,state_code,country_code,latitude,longitude
1,US Headquarters,555 Post St.,,94102,San Francisco,CA,USA,37.787683,-122.410943
2,Singapore office,,,,Singapore,,SGP,51.500152,-0.126236
0,,,,,,,USA,37.09024,-95.712891
0,,500 Third Street,Suite 260,94107,San Francisco,CA,USA,37.775196,-122.419204
0,,2115 Landings Drive,,94043,Mountain View,CA,USA,37.419819,-122.090188
0,,300 Montgomery St.,Ste. 860,94104,San Francisco,CA,USA,37.792394,-122.402349
0,,,,,San Jose,CA,USA,37.320052,-121.877636
0,,,,94025,Menlo Park,CA,USA,37.4484914,-122.1802812
0,,,,,,,USA,37.09024,-95.712891
0,,,,94102,San Francisco,CA,USA,37.779392,-122.417928
0,Headquarters,4 W. 4th Ave,,94402,San Mateo,CA,USA,37.4858654,-122.2262606
0,,PO Box 15265,,85060,Phoenix,AZ,USA,33.429864,-111.944967
0,,"1270 Oakmead Pkwy, Suite 214",,94085,Sunnyvale,CA,USA,37.386376,-121.991471
0,,"1230 Midas Way, Ste 210",,94085,Sunnyvale,CA,USA,37.384651,-121.992132
0,,1230 Midas Way,Ste 210,94085,Sunnyvale,CA,USA,37.384651,-121.992132
0,Headquarters,911 Western Ave.,Suite 420,98104,Seattle,WA,USA,47.620716,-122.347533
0,,,,48009,Birmingham,MI,USA,42.545787,-83.215454
0,World Headquarters,274 Marconi Blvd,Suite 400,43215,Columbus,OH,USA,39.967704,-83.005038
0,,"360 Bryant Avenuie, Suite 100",,94301,Palo Alto,CA,USA,37.446687,-122.163189
0,SF Bay Area,,,,,CA,USA,37.269175,-119.306607
0,,1801 Page Mill Rd - Suite 400,,94304,Palo Alto,CA,USA,37.408256,-122.154176
0,,576 Seymour Street,Suite 204,,Vancouver,,CAN,49.283376,-123.103986
0,,542 First Ave South,Suite 400,98104,Seattle,WA,USA,47.5999337,-122.3276962
0,,10202 W. Washington Blvd,SPP 1127b,90232,Culver City,CA,USA,34.017506,-118.401579
0,HQ,16530 Via Esprillo,,92127,San Diego,CA,USA,37.09024,-95.712891
0,,,,,New York,NY,USA,40.757929,-73.985506
0,,60 5th Avenue,,10011,New York,NY,USA,40.736416,-73.993302
0,Tru UK / Head Office,4 Royal Mint Court,,EC3N 4HJ,London,,GBR,,
1,Tru Americas,245 Park Avenue,Suite 2463,10167,New York,NY,USA,,
2,Tru Australia,"Level 33, Australia Square",264 George Street,2000,Sydney,,AUS,,
3,Tru Spain,"Gran Via, 6. 4th floor",,28013,Madrid,,ESP,,
4,Tru Netherlands,Jan van Eijcklaan 2-4,,3723BC,Bilthoven,,NLD,,
5,Tru Asia-Pac,"Level 20, Infinitus Plaza",199 Des Voeux Road Central,,Central,,HKG,,
0,,10 Cedar Grove,Castle Hill,2154,Sydney,,AUS,-33.722577,150.981801
0,,,,,Berkeley,CA,USA,37.872222,-122.268403
0,,,,,Boulder,CO,USA,40.010492,-105.276843
0,Headquarters,8850 Stanford Blvd,Ste 2000,21045,Columbia,MD,USA,39.205649,-76.77514
1,New York Office,440 Ninth Ave,18th Floor,10001,New York,MD,USA,40.753631,-73.995487
2,Boston Office,485 Massachusetts Ave,Suite 300,02139,Cambridge,MD,USA,42.359146,-71.056604
3,,203 N. LaSalle Street,Suite 2100,60601,Chicago,IL,USA,,
4,,203 N. LaSalle Street,Suite 2100,60601,Chicago,IL,USA,,
5,Chicago Office,203 N. LaSalle Street,Suite 2100,60601,Chicago,IL,USA,,
0,,"520 3rd St, Suite 305",,94107,San Francisco,CA,USA,37.780883,-122.395257
0,Headquarters,Fabrikorvagen 4,,131 52,Nacka Strand,,SWE,59.3167843,18.1582777
0,,500 3rd St Ste 405,,94017-1889,San Francisco,CA,USA,,
0,,1200 12th Ave,S # 1200,98144,Seattle,WA,USA,47.5923,-122.317295
0,Seattle Headquarters,190 Queen Anne Ave Suite 280,,98109,Seattle,WA,USA,47.61968,-122.356756
0,,440 N. Wolfe Rd.,,,Sunnyvale,CA,USA,37.368594,-122.034021
0,,,,,Mountain View,CA,USA,37.400465,-122.073003
0,boo-land,"Av. Faria Lima, 2631",Pinheiros,,Sao Paulo,,BRA,-23.558584,-46.679287
0,,5775 Morehouse Drive,,92121,San Diego,CA,USA,32.89746,-117.195414
0,,,,,,,USA,37.09024,-95.712891
0,Headquarters,One Cambridge Center,,02142,Cambridge,MA,USA,42.362993,-71.086596
1,Japan Headquarters,Ebisu LITE Bldg. 2F,"3-1-19 Ebisuminami, Shibuya-ku",150-0022,Tokyo,,JPN,,
2,,708 Third Ave,"6th Floor, Suite 30",10017,New York,NY,USA,,
3,,200 West Mercer Street,Suite 204,98119,Seattle,WA,USA,,
4,,53 Chandos Place,Covent Garden,WC2N 4HS,London,,GBR,,
5,,StadthausbrÃƒÂ¼cke,,D-22355,Hamburg,,DEU,,
6,,Avenida Diagonal 640,planta 6,08017,Barcelona,,ESP,,
0,,1919 S Bascom Ave,,95008,Campbell,CA,USA,37.288974,-121.935688
0,Nimbuzz Netherlands,301 Rivium Boulevard,,2909 LK,Capelle a/d IJssel,,NLD,51.9122575,4.5464658
1,Nimbuzz India,"5th Floor, Vatika Business Park","Sohna Road, Sector 49 Gurgaon",,Gurgaon,,IND,,
0,,800 W. El Camino Real,Suite 180,94040,Mountain View,CA,USA,37.386665,-122.084171
0,,,,,Redmond,WA,USA,47.672229,-122.115633
0,,275 Shoreline Drive,Suite 400,,Redwood City,CA,USA,37.524729,-122.258037
0,,65 Enterprise,,92656,Aliso Viejo,CA,USA,33.58273,-117.727468
0,,,,,Seattle,WA,USA,47.620716,-122.347533
0,,2145 E Hamilton Ave,,95125,San Jose,CA,USA,37.294465,-121.927696
0,,1825 South Grant Street,Suite 400,94402,San Mateo,CA,USA,37.553743,-122.300246
0,HQ,2890 Bower Avenue,,95051,Santa Clara,CA,USA,,
0,,,,,Tel Aviv,,ISR,32.0554,34.7595
0,,,,,,,USA,37.09024,-95.712891
0,,500 S. Buena Vista St.,,91521,Burbank,CA,USA,34.156802,-118.324987
0,,14 Robinson Road #13-00 Far East Finance Buil,Suite 100,048545,Singapore,,SGP,,
0,,"1601 Trapelo Road, Suite 168",,02451,Waltham,MA,USA,42.417268,-71.258466
0,,,,,Los Angeles,CA,USA,34.052187,-118.243425
0,,PO Box 804,Planetarium Station,10024,New York,NY,USA,40.797364,-73.97785
0,,,,,,,USA,37.09024,-95.712891
0,,8833 W. Sunset Blvd.,,90069,West Hollywood,CA,USA,34.090932,-118.38428
0,HQ,555 West 18th Street,,10011,New York,NY,USA,40.745172,-74.007646
0,HQ,770 Broadway,,10003,New York,NY,USA,40.7311317,-73.9919311
0,,303 Second Street,"South Tower, Suite 500",94107,San Francisco,CA,USA,37.78554,-122.396689
0,,3000 Hanover Street,,94304-1185,Palo Alto,CA,USA,37.437328,-122.159928
1,HP Labs,1501 Page Mill Rd,,94304,Palo Alto,CA,USA,,
0,,333 Continental Boulevard,,90245,El Segundo,CA,USA,33.920296,-118.391852
0,,5901-C Peachtree Dunwoody Road,,30328,Atlanta,GA,USA,33.916374,-84.350663
0,,200 West Evelyn Ave.,Suite 220,94041,Mountain View,CA,USA,37.3927975,-122.0727749
0,HQ,,,,Boulder,CO,USA,40.010492,-105.276843
0,,,,,Boulder,CO,USA,40.010492,-105.276843
0,HQ,4445 Eastgate Mall,Ste. 405,92121,San Diego,CA,USA,32.877656,-117.210595
0,Userplane HQ,225 Santa Monica Blvd.,2nd Floor,90401,Santa Monica,CA,USA,34.01676,-118.495566
0,,,,42101,Bowling Green,,USA,37.018244,-86.463026
0,,181 Fremont Street,,94105,San Francisco,CA,USA,40.270666,-74.761403
0,,,,,,,ISR,31.046051,34.851612
0,,,,,Palo Alto,CA,USA,37.437328,-122.159928
0,,One Pearce Road,,L4L 3T2,Woodbridge,,CAN,43.76969,-79.549577
0,,"One North Lexington, 9th Floor",White Plains,"NY, 10601",New York,NY,USA,,
0,,"118 Broadway, Suite 316",,78205,San Antonio,TX,USA,29.427051,-98.487764
0,,,,,,,USA,37.09024,-95.712891
0,Massachusetts Office,95 Parker Street,,01950,Newburyport,MA,USA,42.7973978,-70.8873327
1,Main Office,101 Convention Center Drive,Suite 700,89109,Las Vegas,NV,USA,,
0,World Headquarters,Korkeavuorenkatu 35,,00130,Helsinki,,FIN,60.165166,24.945937
0,,,,,,,USA,37.09024,-95.712891
0,,The Half Roundhouse,Wellington Road,LS12 1DR,Leeds,,GBR,,
0,,77 Battery St Fl 4,,94111-5540,San Francisco,CA,USA,51.500152,-0.126236
0,,,,,,,ISR,31.046051,34.851612
0,,"100 Market Street, Unit A",,90291,Venice,CA,USA,33.988337,-118.472721
0,blake,1457,1327,3086448,mem,TN,USA,37.09024,-95.712891
0,headquarter,1765 Crockett Lane,San Francisco Bay Area,94010,San francisco,CA,USA,38.0729365,-122.1879633
0,,12680 High Bluff Drive,,92130,San Diego,CA,USA,32.964294,-117.265191
0,Headquarters,2210 Vanderbilt Beach Road,,34109,Naples,FL,USA,26.246414,-81.788104
1,Atlanta Office,Millennium in Midtown,10 10th Street NE  Suite 250,30309,Atlanta,GA,USA,,
0,,2224 Newport Blvd. Suite A,,92663,Newport Beach,CA,USA,33.610083,-117.928351
0,,1916 Wilson Blvd,Suite 208,22201,Arlington,VA,USA,38.892371,-77.081732
0,,,,,,TX,USA,31.169036,-100.076888
0,,149 Fifth Avenue,,10010,New York,NY,USA,40.740251,-73.990004
0,,,,,Los Angeles,CA,USA,34.052187,-118.243425
0,Headquarters,4095 Oceanside Blvd,Suite K,92056,Oceanside,CA,USA,,
0,,128 King Street,3rd Floor,94107,San Francisco,CA,USA,37.437328,-122.159928
0,,401 West A Street,Suite 250,92101,San Diego,CA,USA,32.720656,-117.167831
0,Headquarters,14550 Clay Terrace Blvd.,Suite 130,46032,Carmel,IN,USA,39.998641,-86.130347
1,West Coast Office,156 2nd St,,94105,San Francisco,CA,USA,,
0,,644 Menlo Ave.,Suite 203,94025,Menlo Park,CA,USA,37.491356,-122.228843
0,,"7195 Hollywood Boulevard, Ste. 874",,90028,Los Angeles,CA,USA,34.101617,-118.327071
0,,1 Embarcadero Center,,94111,San Francisco,,USA,37.794649,-122.399646
0,,1550 Bryant St. suite 975,,94103,San Francisco,CA,USA,37.767575,-122.411157
0,,,,46733,,,ISR,17.08881,-96.76492
0,,8 Cambridge Center,,02142,Cambridge,MA,USA,42.364059,-71.08907
0,Headquarters,,185 Berry St 4th Floor,94107,San Francisco,CA,USA,37.7909427,-122.4084994
1,EMEA HQ,Fitzwilliam Hall,,,Dublin,,IRL,,
0,,,,,,,USA,37.09024,-95.712891
0,,International House,1-6 Yarmouth Place,W1J 7BU,London,,GBR,51.785428,-1.197534
0,,"6425 Christie Ave, 5th floor",,94608,Emeryville,CA,USA,,
0,MerchantCircle,800 W. El Camino Real,Suite 330,94040,Mountain View,CA,USA,,
0,,,,,Menlo Park,CA,USA,37.48413,-122.169472
0,,,,,,,ESP,40.463667,-3.74922
0,,"201 Third Street, 2nd Floor",,94103,San Francisco,CA,USA,,
0,,"539 Bryant Street, Suite 303",,94107,San Francisco,CA,USA,37.780134,-122.396744
0,,,,,Vancouver,,CAN,49.263588,-123.138565
0,Corporate Headquarters,501 Second Street,Suite 310,94107,San Francisco,CA,USA,37.779507,-122.39071
1,Sydney Office,Fishburners,608 Harris St.,2007,Ultimo,,AUS,,
2,New York Office,447 Broadway,,10013,New York,NY,USA,,
3,Barcelona Office,D00 BUILDING - P14-L11,"PL.Ernest Lluch i Martin, 5",,"Barcelona, 08019",,ESP,,
0,Germany,Stresemannstrasse 375,,22761,Hamburg,,DEU,,
1,USA,548 Market St,,94104,San Francisco,CA,USA,,
2,Japan,"Sumitomo Fudousan Kojimachi Building No. 3, 3-6 Kojimachi, Chiyoda-ku",,102-0083,Tokyo,,JPN,,
3,China,"Room 2026, No.1438 Shaanxi Road (North)/ Changshou Road",,200060,Shanghai,,CHN,,
0,,PO Box 864,,91503,Burbank,CA,USA,34.1872813,-118.3489963
0,,PO Box 864,,91503,Burbank,CA,USA,34.1872813,-118.3489963
0,,,,15259,,PA,USA,,
0,,15359 NE 90th St,,98052,Redmond,WA,USA,47.682233,-122.135521
0,Global HQ,5-2-39 Akasaka,"7th Floor, Entsuji Gadelius Bldg",107-0052,Tokyo,,JPN,35.6725213,139.7326754
0,,564 Pacific Ave,,94133,San Francisco,CA,USA,37.795555,-122.400729
0,Yola San Francisco,201 Mission Street,Suite 2250,94105,San Francisco,CA,USA,37.7911148,-122.3954751
1,Cape Town Office,35 Hope Street,3rd Floor,8000,Cape Town,,ZAF,,
0,,,,,,MD,USA,38.805114,-77.236968
0,,303 2nd Street,Suite S600,94107,San Francisco,CA,USA,37.790998,-122.394668
0,,2 Shaw Alley,4th Floor,94105,San Francisco,CA,USA,37.786942,-122.401245
0,,965 Mission Street,Suite 730,94103,San Francisco,CA,USA,37.781557,-122.407959
0,,300 S Ellsworth Ave,,94401-4046,San Mateo,CA,USA,37.5646055,-122.3229235
0,,1035 Pearl Street,,80302,Boulder,CO,USA,40.010492,-105.276843
0,HQ,1050 Walnut Street,Suite 101,80302,Boulder,CO,USA,40.0186731,-105.2762236
0,HQ,325 Lytton Ave,,94301,Palo Alto,CA,USA,40.010492,-105.276843
0,,270 East Lane,,94010,Burlingame,CA,USA,39.762314,-104.982256
0,,,,,Palo Alto,CA,USA,37.437328,-122.159928
0,,550 Battery Street,Suite #1619,94111,San Francisco,CA,USA,37.383779,-122.007172
0,,407 S. Craig St. #105A,,15213,Pittsburgh,PA,USA,40.445009,-79.948563
0,,129 South Street,,02111,Boston,MA,USA,42.35892,-71.05781
0,,1040 Avenue of the Americas,24th Floor,10018,New York,NY,USA,40.752957,-73.98546
0,HQ,601 Van Ness Avenue,Suite E3-970,94102,San Francisco,CA,USA,37.09024,-95.712891
0,,,,,,,USA,37.09024,-95.712891
0,New York Office,26 W 17th Street,,10011,New York,NY,USA,40.751816,-73.971655
1,Corporate HQ in Prague,"Slezska 113, 130 00",,,Prague,,CZE,,
2,London Office,"3 More London, Riverside",,SE1 2AQ,London,,GBR,,
3,Melbourne Office,"Upstairs, 116-122 Chapel Street",,,"Windsor, Victoria",,AUS,,
4,Stockholm Office,Drottninggatan 92-94,,SE-111 36,Stockholm,,SWE,59.3369746,18.0580765
5,Buenos Aires Office,"TacuarÃƒÂ­ 237, Piso 7",,C1024AAF,Ciudad de Buenos Aires,,ARG,,
6,Cairo Office,1121 Corniche El Nile St.,,11221,"Maspero, Cairo",,EGY,,
7,Singapore Office,"10 Anson Road, #32-11 International Plaza",,079903,Singapore,,SGP,,
8,Toronto Office,2595 Skymark Avenue,,L4W 4L5,"Mississauga, Ontario",,CAN,43.6587599,-79.5983626
9,Dubai Office,Business Central Towers A Suite 902,Dubai Media City,,Dubai,,ARE,,
0,,"3180 18th Street, Suite 201",,94110,San Francisco,CA,USA,37.762125,-122.4147
0,Headquarters,320 Blackwell Street,Suite 200,27701,Durham,NC,USA,,
0,Corporate Headquarters,10050 Crosstown Circle - First Floor,,55344,Minneapolis,MN,USA,,
0,,4150 Network Circle,,95054,Santa Clara,CA,USA,37.394791,-121.955463
0,,"665 Third Street, Suite 530",,94107,San Francisco,CA,USA,37.779558,-122.393041
0,,40-44 Newman Street,,W1T 1QD,London,,GBR,51.517904,-0.139947
0,,,,,San Francisco,CA,USA,37.775196,-122.419204
0,,,,,Melbourne,,AUS,-37.814251,144.963169
0,,,,,,,USA,37.09024,-95.712891
0,,329 Bryant Street,Suite 2D,94107,San Francisco,CA,USA,37.789488,-122.397593
0,,5482 Wilshire Blvd. #1925,,90036,Los Angeles,,USA,34.062262,-118.348198
0,,"3055 Olin Avenue, Suite 2200",,95128,San Jose,CA,USA,37.32052,-121.948399
0,,22 Cortlandt Street,,10007,New York,NY,USA,40.71014,-74.010808
0,Corporate Headquarters,2225 E. Bayshore Road,Suite 210,94303,Palo Alto,CA,USA,37.451637,-122.121932
0,,121 Broadway,Suite 233,92101,San Diego,CA,USA,32.71537,-117.163353
0,,8391 Beverly Blvd.,#349,90048,Beverly Hills,CA,USA,34.076061,-118.372953
0,,,,94027,Atherton,CA,USA,37.450128,-122.205016
0,,,,,Paris,,FRA,48.856667,2.350987
0,,130 Lytton Ave,Suite 300,94301,Palo Alto,CA,USA,37.444554,-122.164511
0,,410 Cambridge Ave,2nd Floor,94306,Palo Alto,CA,USA,37.427235,-122.145783
0,,410 Townsend St,,94107-1537,San Francisco,CA,USA,37.4459832,-122.1490582
0,,"40 Broad Street, Suite 500",,10004,New York,NY,USA,40.705898,-74.011398
0,,300 Brickstone Square,,01810,Andover,MA,USA,42.675189,-71.1469
0,,307 Waverley Oaks Road,,02452,Waltham,MA,USA,42.38532,-71.207055
0,Headquarters,,,,Henderson,NV,USA,36.032976,-115.064859
1,Warehouse,376 Zappos.com Blvd.,,40165,Shepherdsville,KY,USA,,
0,,3600 136th Place SE,,98006,Bellevue,WA,USA,47.579208,-122.155668
0,,409 S Santa Monica Blvd,Suite 2A,90401,Santa Monica,CA,USA,34.018275,-118.495025
0,,17 Dunster Street,,02138,Cambridge,MA,USA,42.372912,-71.118999
0,,"Esromgade 15, 1-1",,2200,Copenhagen,,DNK,55.699123,12.541484
0,,360 Ritch St,Ste 205,94107-1747,San Francisco,CA,USA,37.09024,-95.712891
0,Boston,"175 Federal Street, Suite 825",,02110,Boston,MA,USA,,
1,London,1 Duchess Street,,W1W 6AN,London,,GBR,51.5194201,-0.1433689
0,,577 2nd St Suite 203,,94107,San Francisco,CA,USA,37.782263,-122.392142
0,,,,,,,USA,37.09024,-95.712891
0,,"1601 2nd Avenue, Suite #1080",,98101,Seattle,WA,USA,47.610332,-122.339859
0,NewsGator US Headquarters,"950 17th Street, Suite 2500",,80202,Denver,CO,USA,39.755092,-104.988123
0,,,,,Austin,TX,USA,30.268735,-97.745209
0,,,,,Menlo Park,CA,USA,37.48413,-122.169472
0,,,,,Mountain View,CA,USA,37.40047,-122.072981
0,,"6/F Chuangye Mansion, East Software Park",No.99 Huaxing Road,310099,Hangzhou,,CHN,,
0,London Office,6th Floor Portland House,,SW1E 5BH,London,,USA,37.09024,-95.712891
0,,,,,,,USA,37.09024,-95.712891
0,,1301 Shoreway Road,Suite 310,94002,Belmont,CA,USA,37.524422,-122.265869
1,,2951 28th Street,Suite 2040,90405,Santa Monica,CA,USA,34.017373,-118.453218
2,,1000 NW 65th Street,Suite 300,33309,Fort Lauderdale,FL,USA,26.207024,-80.157296
0,,225 Bush St # 1200,,94104,San Francisco,CA,USA,37.790964,-122.401128
0,,4553 Glencoe Ave # 200,,90292,Marina Del Rey,CA,USA,33.983543,-118.432526
0,,2401 Colorado Avenue,Suite A200,90404,Santa Monica,CA,USA,34.145946,-118.132351
0,Head Quarters,,,,Kuala Lumpur,,MYS,3.1390029999999998,101.686855
0,,500 7th Avenue,17th Floor,10018,New York,NY,USA,40.753385,-73.98962
0,,85 Broad Street,,10004,New York,NY,USA,40.731118,-73.991933
0,,770 Broadway,,10003,New York,NY,USA,40.731118,-73.991933
0,,,,,,,USA,37.09024,-95.712891
0,Headquarters,The Filter,17 Gay Street,BA1 2PH,"Bath, Somerset",,GBR,,
0,Europe Headquarters,2 Queen Caroline St.,Hammersmith,,London,,GBR,41.53155,-72.188584
1,Canada Headquarters,1090 Don Mills Road,Suite 403B,M3C 3R6,Toronto,,CAN,43.7192415,-79.338246
2,World/US Headquarters,21700 Oxnard St.,Ste. 1600,91367,Woodland Hills,CA,USA,,
3,Australia Headquarters,"3 Richardson Place, Binary Centre","Building 1, Level 5, Ste. 2",NSW 2113,North Ryde,,AUS,,
4,Asia Headquarters,"Ark Yagi Hills 10F, 1-8-7",Roppongim Minato-ku,106-0032,Tokyo,,JPN,,
0,Greystripe,160 Spear Street Fl 14,,94105,San Francisco,CA,USA,37.710677,-122.39323
0,World HQ,116 New Montgomery,,94501,San Francisco,CA,USA,37.766909,-122.406676
0,,12410 Milestone Center Dr,Suite 300,20876,Germantown,MD,USA,39.2009241,-77.2630048
0,,,,,,,USA,37.09024,-95.712891
0,,,,,,,USA,37.09024,-95.712891
0,,"304 Hudson St., 7th Floor",,10013,New York,NY,USA,40.746953,-73.993553
0,,Longkloof Studio's,,8800,Cape Town,,ZAF,,
0,Corporate Headquarters,5301 Beethoven Street,Suite 200,90066,Los Angeles,CA,USA,33.979033,-118.423423
1,Mailing Address,4712 Admiralty Way #897,,90292-6905,Marina Del Rey,CA,USA,33.979506,-118.439787
0,World Headquarters,2955 Campus Drive,Suite 300,94403,San Mateo,CA,USA,37.554595,-122.317471
0,HQ,303 Bryant Street,3rd Floor,94041,Mountain View,CA,USA,37.09024,-95.712891
0,Company Headquarters,1250 53rd St.,Suite 1,94608,Emeryville,CA,USA,37.836957,-122.286493
0,Global headquarters,275 Grove Street,,02466,Newton,MA,USA,37.09024,-95.712891
0,Company Headquarters,12200 W. Olympic Blvd.,Suite 300,90064,Los Angeles,CA,USA,37.09024,-95.712891
1,European Headquarters,"4th Floor, Victoria Central",111 Buckingham Palace Rd.,SW1W0SR,London,,GBR,,
2,New York Office,420 Lexington Ave.,Suite 622,10170,New York,NY,USA,,
3,Chicago Office,321 N. Clark St.,5th Floor,60654,Chicago,IL,USA,,
0,,,,,Seattle,WA,USA,55.378051,-3.435973
0,,3150 Sabre Dr,,76092,Southlake,TX,USA,32.9819881,-97.1599393
0,Corporate Headquarters,39 Victoria St,,SW1H 0EA,London,,GBR,37.09024,-95.712891
0,,95 Morton Street,Ground Floor,10014,New York,NY,USA,37.09024,-95.712891
0,,,,,,,USA,37.09024,-95.712891
0,,,,,,,USA,37.09024,-95.712891
0,,,,,,,USA,37.09024,-95.712891
0,Headquarters,"Gandaria 8, Gandaria City",Jl Sultan Iskandar Muda,12240,"Kebayoran Lama, Jakarta Selatan",,IDN,26.400499,-80.097742
1,Philippines Office,1705 Hanston Square,"17 San Miguel Ave, Ortigas Center",1605,"Pasig City, Metro Manila",,PHL,,
0,,611 N. Brand Blvd.,,91206,Glendale,CA,USA,34.155224,-118.255197
0,,,,,Andover,MA,USA,42.656621,-71.140538
0,,8 Clifford Street,,W1S 2LQ,London,,GBR,51.5108803,-0.1418973
0,HQ,2200 West Cypress Creek Road,,33309,Fort Lauderdale,FL,USA,37.09024,-95.712891
0,Corporate Headquarters,33 Arch Street,,02110,Boston,MA,USA,37.09024,-95.712891
1,France office,131 avenue Charles de Gaulle,,92200,Neuilly sur Seine,,FRA,48.882314,2.2673953
0,,,,94925,Corte Madera,CA,USA,,
0,,,,,Menlo Park,CA,USA,37.48413,-122.169472
0,,One Montgomery,,,San Francisco,CA,USA,37.785647,-122.405265
0,,,,,,,USA,37.09024,-95.712891
0,,,,,,,USA,37.09024,-95.712891
0,,,,,,,USA,37.09024,-95.712891
0,,41 East 11th Street,,10013,New York,NY,USA,40.733276,-73.9932793
0,,,,02111,Boston,MA,USA,42.350274,-71.058768
0,World Headquarters,"4600 Madison Ave., 10th Floor",,64112,Kansas City,MO,USA,39.044694,-94.597896
1,Adknowledge New York,7 Penn Plaza,"370 Seventh Ave., 17th Fl.",10001,New York,NY,USA,40.748901,-73.992463
2,Adknowledge San Francisco,33 New Montgomery St.,Suite 220,94105,San Francisco,CA,USA,37.78866,-122.401406
3,Adknowledge Fort Myers,5220 Summerlin Commons Blvd.,Suite 501,33907,Fort Myers,FL,USA,26.580095,-81.879069
4,Adknowledge Toronto,129 Spadina Ave.,#400,M5V 2L3,Toronto,,CAN,43.6474554,-79.3953743
5,Adknowledge UK,4th Floor Stanford House,27a Floral St.,WC2E 9EZ,"Covent Garden, London",,GBR,51.5114403,-0.1229212
6,Adknowledge Germany,"Adams-Lehmann-Str. 56, 80797",,,Munich,,DEU,48.1635092,11.5582609
7,Adknowledge France,"161, rue du Faubourg Saint-Antoine",,75011,Paris,,FRA,48.8506065,2.3797825
8,Adknowledge China,3/F Silver Court,No. 85 Tao Yuan Lu,200021,Shanghai,,CHN,31.222622,121.4770384
0,HQ,One Broadway,14th Fl,02142,Cambridge,MA,USA,42.358822,-71.104329
0,,"Suite 710, 1133 Melville Street",,V6E 4E5,Vancouver,,CAN,3.046111,-75.066111
0,,,,,Bellevue,WA,USA,47.597965,-122.151158
0,,39 W. 13th Street,,,New York,NY,USA,,
0,,1225 Mackay Place,,63104,Saint Louis,MO,USA,38.618874,-90.216499
0,,2701 Aerial Center Parkway,,27560,Morrisville,NC,USA,35.854483,-78.815635
0,,940 Market Street,Suite 220,29708,Fort Mill,SC,USA,35.22806,-80.856178
0,,,,,,,USA,37.09024,-95.712891
0,,9 Catalpa Rd.,,02906,Providence,RI,USA,41.841713,-71.399771
0,,,,,,,USA,37.09024,-95.712891
0,HQ,,,,Seattle,WA,USA,37.09024,-95.712891
0,,,,,Bangalore,,IND,12.971606,77.594376
0,,,,,,,USA,37.09024,-95.712891
0,Main office,Osterlanggatan 2,,,Stockholm,,SWE,59.3339908,18.0571198
0,,,,,,,USA,37.09024,-95.712891
0,,260 Charles St,,02453,Waltham,MA,USA,42.3729,-71.248472
0,,,,,,,USA,37.09024,-95.712891
0,London Office,1 Holford Yard,Cruikshank St,WC1X 9HD,London,,GBR,,
0,,,,,Seattle,WA,USA,47.620716,-122.347533
0,,245 Fifth Avenue,21st Floor,10016,New York,NY,USA,40.7445343,-73.9874008
0,,,,,Arlington,MA,USA,42.417903,-71.164975
0,,,,,New York,NY,USA,40.757929,-73.985506
0,,599 Broadway,8th Floor,10012,New York,NY,USA,40.725435,-73.997395
0,,,,,New York,NY,USA,40.757929,-73.985506
0,,"100 City Hall Plaza, Level 2",,02108,Boston,MA,USA,,
0,,,,,,,USA,37.09024,-95.712891
0,Headquarters,100 5th Avenue,,02451,Waltham,MA,USA,42.393662,-71.255855
0,Xfire Headquarters,310 Wilshire Blvd.,,90401,Santa Monica,CA,USA,34.0184659,-118.49863
0,,,,,,,USA,37.09024,-95.712891
